"Store Name: Metabolic Code"
"Website Address: 1271 Ida St., Cincinnati, OH 45202, US"
"Product Name","Product SKU","Product Quantity","Product Price"
"Weight Off",C65,3,$31.50
Viroplex,SVPX,3,$49.47
ReBiosis,MCRBIO,9,$196.92
"RenoCap Forté",MCKD,4,$106.60
"Eco Thyro 37",TETH37,3,$45.69
"Gut Brain Symbiotic",SGBB,6,$185.22
